distance,orientation,vel_lin,vel_ang
2.300,-0.881,1.826,-2.412
2.300,-0.871,1.824,-2.412
2.300,-0.861,1.822,-2.412
2.300,-0.851,1.819,-2.412
2.300,-0.841,1.817,-2.412
2.300,-0.831,1.814,-2.412
2.300,-0.821,1.811,-2.412
2.300,-0.811,1.808,-2.412
2.300,-0.801,1.805,-2.412
2.300,-0.791,1.801,-2.412
2.300,-0.781,1.798,-2.412
2.300,-0.771,1.793,-2.412
2.300,-0.761,1.789,-2.412
2.300,-0.751,1.784,-2.412
2.300,-0.741,1.779,-2.412
2.300,-0.731,1.776,-2.412
2.300,-0.721,1.776,-2.412
2.300,-0.711,1.776,-2.412
2.300,-0.701,1.774,-2.412
2.300,-0.691,1.769,-2.412
2.300,-0.681,1.765,-2.412
2.300,-0.671,1.761,-2.412
2.300,-0.661,1.757,-2.412
2.300,-0.651,1.754,-2.412
2.300,-0.641,1.751,-2.412
2.300,-0.631,1.748,-2.411
2.300,-0.621,1.745,-2.411
2.300,-0.611,1.742,-2.411
2.300,-0.601,1.740,-2.410
2.300,-0.591,1.738,-2.410
2.300,-0.581,1.736,-2.409
2.300,-0.571,1.734,-2.409
2.300,-0.561,1.732,-2.408
2.300,-0.551,1.730,-2.407
2.300,-0.541,1.729,-2.406
2.300,-0.531,1.727,-2.406
2.300,-0.521,1.726,-2.405
2.300,-0.511,1.724,-2.403
2.300,-0.501,1.723,-2.402
2.300,-0.491,1.721,-2.401
2.300,-0.481,1.720,-2.399
2.300,-0.471,1.719,-2.398
2.300,-0.461,1.718,-2.396
2.300,-0.451,1.716,-2.394
2.300,-0.441,1.715,-2.392
2.300,-0.431,1.714,-2.390
2.300,-0.421,1.712,-2.387
2.300,-0.411,1.711,-2.385
2.300,-0.401,1.710,-2.382
2.300,-0.391,1.709,-2.380
2.300,-0.381,1.709,-2.383
2.300,-0.371,1.710,-2.386
2.300,-0.361,1.711,-2.388
2.300,-0.351,1.711,-2.391
2.300,-0.341,1.712,-2.393
2.300,-0.331,1.712,-2.395
2.300,-0.321,1.712,-2.397
2.300,-0.311,1.713,-2.398
2.300,-0.301,1.713,-2.400
2.300,-0.291,1.714,-2.401
2.300,-0.281,1.714,-2.403
2.300,-0.271,1.714,-2.404
2.300,-0.261,1.715,-2.405
2.300,-0.251,1.715,-2.406
2.300,-0.241,1.715,-2.407
2.300,-0.231,1.715,-2.408
2.300,-0.221,1.716,-2.408
2.300,-0.211,1.716,-2.409
2.300,-0.201,1.716,-2.410
2.300,-0.191,1.716,-2.410
2.300,-0.181,1.716,-2.410
2.300,-0.171,1.716,-2.411
2.300,-0.161,1.716,-2.411
2.300,-0.151,1.716,-2.411
2.300,-0.141,1.717,-2.412
2.300,-0.131,1.717,-2.412
2.300,-0.121,1.717,-2.412
2.300,-0.111,1.717,-2.412
2.300,-0.101,1.717,-2.412
2.300,-0.091,1.717,-2.412
2.300,-0.081,1.717,-2.412
2.300,-0.071,1.717,-2.412
2.300,-0.061,1.717,-2.412
2.300,-0.051,1.717,-2.412
2.300,-0.041,1.717,-2.412
2.300,-0.031,1.717,-2.412
2.300,-0.021,1.717,-2.412
2.300,-0.011,1.717,-2.412
2.300,-0.001,1.717,-2.412
2.300,0.009,1.717,-2.412
2.300,0.019,1.717,-2.412
2.300,0.029,1.717,-2.412
2.300,0.039,1.717,-2.412
2.300,0.049,1.717,-2.412
2.300,0.059,1.717,-2.412
2.300,0.069,1.717,-2.412
2.300,0.079,1.717,-2.412
2.300,0.089,1.717,-2.412
2.300,0.099,1.717,-2.412
2.300,0.109,1.717,-2.412
2.300,0.119,1.717,-2.412
2.300,0.129,1.717,-2.412
2.300,0.139,1.717,-2.412
2.300,0.149,1.716,-2.411
2.300,0.159,1.716,-2.411
2.300,0.169,1.716,-2.411
2.300,0.179,1.716,-2.410
2.300,0.189,1.716,-2.410
2.300,0.199,1.716,-2.410
2.300,0.209,1.716,-2.409
2.300,0.219,1.716,-2.408
2.300,0.229,1.715,-2.408
2.300,0.239,1.715,-2.407
2.300,0.249,1.715,-2.406
2.300,0.259,1.715,-2.405
2.300,0.269,1.714,-2.404
2.300,0.279,1.714,-2.403
2.300,0.289,1.714,-2.402
2.300,0.299,1.713,-2.400
2.300,0.309,1.713,-2.399
2.300,0.319,1.712,-2.397
2.300,0.329,1.712,-2.395
2.300,0.339,1.712,-2.393
2.300,0.349,1.711,-2.391
2.300,0.359,1.711,-2.389
2.300,0.369,1.710,-2.386
2.300,0.379,1.709,-2.383
2.300,0.389,1.709,-2.381
2.300,0.399,1.710,-2.382
2.300,0.409,1.711,-2.384
2.300,0.419,1.712,-2.387
2.300,0.429,1.714,-2.389
2.300,0.439,1.715,-2.392
2.300,0.449,1.716,-2.394
2.300,0.459,1.717,-2.396
2.300,0.469,1.719,-2.397
2.300,0.479,1.720,-2.399
2.300,0.489,1.721,-2.401
2.300,0.499,1.723,-2.402
2.300,0.509,1.724,-2.403
2.300,0.519,1.725,-2.404
2.300,0.529,1.727,-2.405
2.300,0.539,1.728,-2.406
2.300,0.549,1.730,-2.407
2.300,0.559,1.732,-2.408
2.300,0.569,1.733,-2.409
2.300,0.579,1.735,-2.409
2.300,0.589,1.737,-2.410
2.300,0.599,1.740,-2.410
2.300,0.609,1.742,-2.411
2.300,0.619,1.744,-2.411
2.300,0.629,1.747,-2.411
2.300,0.639,1.750,-2.411
2.300,0.649,1.753,-2.412
2.300,0.659,1.757,-2.412
2.300,0.669,1.760,-2.412
2.300,0.679,1.764,-2.412
2.300,0.689,1.768,-2.412
2.300,0.699,1.773,-2.412
2.300,0.709,1.776,-2.412
2.300,0.719,1.776,-2.412
2.300,0.729,1.776,-2.412
2.300,0.739,1.778,-2.412
2.300,0.749,1.783,-2.412
2.300,0.759,1.788,-2.412
2.300,0.769,1.793,-2.412
2.300,0.779,1.797,-2.412
2.300,0.789,1.801,-2.412
2.300,0.799,1.804,-2.412
2.300,0.809,1.808,-2.412
2.300,0.819,1.811,-2.412
2.300,0.829,1.814,-2.412
2.300,0.839,1.816,-2.412
2.300,0.849,1.819,-2.412
2.300,0.859,1.821,-2.412
2.300,0.869,1.824,-2.412
2.300,0.879,1.826,-2.412
2.300,0.889,1.828,-2.412
2.300,0.899,1.829,-2.412
2.300,0.909,1.831,-2.412
2.300,0.919,1.833,-2.412
2.300,0.929,1.835,-2.412
2.300,0.939,1.836,-2.411
2.300,0.949,1.838,-2.411
2.300,0.959,1.839,-2.411
2.300,0.969,1.840,-2.410
2.300,0.979,1.842,-2.410
2.300,0.989,1.843,-2.409
2.300,0.999,1.845,-2.409
2.300,1.009,1.846,-2.408
2.300,1.019,1.848,-2.407
2.300,1.029,1.849,-2.407
2.300,1.039,1.851,-2.406
2.300,1.049,1.852,-2.405
2.300,1.059,1.854,-2.403
2.300,1.069,1.856,-2.402
2.300,1.079,1.858,-2.401
2.300,1.089,1.860,-2.399
2.300,1.099,1.862,-2.398
2.300,1.109,1.864,-2.396
2.300,1.119,1.866,-2.394
2.300,1.129,1.869,-2.392
2.300,1.139,1.871,-2.390
2.300,1.149,1.874,-2.388
2.300,1.159,1.877,-2.385
2.300,1.169,1.881,-2.382
2.300,1.179,1.883,-2.380
2.300,1.189,1.880,-2.383
2.300,1.199,1.877,-2.386
2.300,1.209,1.875,-2.388
2.300,1.219,1.872,-2.390
2.300,1.229,1.870,-2.393
2.300,1.239,1.868,-2.395
2.300,1.249,1.866,-2.397
2.300,1.259,1.864,-2.398
2.300,1.269,1.862,-2.400
2.300,1.279,1.861,-2.401
2.300,1.289,1.860,-2.403
2.300,1.299,1.858,-2.404
2.300,1.309,1.857,-2.405
2.300,1.319,1.856,-2.406
2.300,1.329,1.855,-2.407
2.300,1.339,1.854,-2.408
2.300,1.349,1.854,-2.408
2.300,1.359,1.853,-2.409
2.300,1.369,1.852,-2.409
2.300,1.379,1.852,-2.410
2.300,1.389,1.851,-2.410
2.300,1.399,1.851,-2.411
2.300,1.409,1.851,-2.411
2.300,1.419,1.850,-2.411
2.300,1.429,1.850,-2.412
2.300,1.439,1.850,-2.412
2.300,1.449,1.850,-2.412
2.300,1.459,1.849,-2.412
2.300,1.469,1.849,-2.412
2.300,1.479,1.849,-2.412
2.300,1.489,1.849,-2.412
2.300,1.499,1.849,-2.412
2.300,1.509,1.849,-2.412
2.300,1.519,1.849,-2.412
2.300,1.529,1.849,-2.412
2.300,1.539,1.849,-2.412
2.300,1.549,1.849,-2.412
2.300,1.559,1.849,-2.412
2.300,1.569,1.849,-2.412
2.300,1.579,1.849,-2.412
2.400,-1.571,1.878,-2.383
2.400,-1.561,1.878,-2.383
2.400,-1.551,1.877,-2.383
2.400,-1.541,1.877,-2.383
2.400,-1.531,1.877,-2.383
2.400,-1.521,1.877,-2.382
2.400,-1.511,1.877,-2.382
2.400,-1.501,1.877,-2.382
2.400,-1.491,1.877,-2.382
2.400,-1.481,1.877,-2.382
2.400,-1.471,1.877,-2.382
2.400,-1.461,1.878,-2.382
2.400,-1.451,1.878,-2.382
2.400,-1.441,1.878,-2.382
2.400,-1.431,1.878,-2.382
2.400,-1.421,1.879,-2.381
2.400,-1.411,1.879,-2.381
2.400,-1.401,1.879,-2.380
2.400,-1.391,1.880,-2.380
2.400,-1.381,1.880,-2.379
2.400,-1.371,1.881,-2.379
2.400,-1.361,1.882,-2.378
2.400,-1.351,1.883,-2.377
2.400,-1.341,1.884,-2.376
2.400,-1.331,1.885,-2.375
2.400,-1.321,1.886,-2.374
2.400,-1.311,1.887,-2.373
2.400,-1.301,1.889,-2.371
2.400,-1.291,1.890,-2.370
2.400,-1.281,1.892,-2.368
2.400,-1.271,1.894,-2.366
2.400,-1.261,1.896,-2.364
2.400,-1.251,1.899,-2.362
2.400,-1.241,1.901,-2.359
2.400,-1.231,1.903,-2.357
2.400,-1.221,1.906,-2.354
2.400,-1.211,1.909,-2.351
2.400,-1.201,1.913,-2.348
2.400,-1.191,1.916,-2.344
2.400,-1.181,1.920,-2.340
2.400,-1.171,1.918,-2.342
2.400,-1.161,1.914,-2.346
2.400,-1.151,1.910,-2.349
2.400,-1.141,1.906,-2.352
2.400,-1.131,1.903,-2.355
2.400,-1.121,1.900,-2.358
2.400,-1.111,1.897,-2.361
2.400,-1.101,1.895,-2.363
2.400,-1.091,1.892,-2.365
2.400,-1.081,1.889,-2.367
2.400,-1.071,1.887,-2.369
2.400,-1.061,1.885,-2.371
2.400,-1.051,1.883,-2.372
2.400,-1.041,1.881,-2.373
2.400,-1.031,1.879,-2.375
2.400,-1.021,1.878,-2.376
2.400,-1.011,1.876,-2.377
2.400,-1.001,1.874,-2.378
2.400,-0.991,1.873,-2.378
2.400,-0.981,1.871,-2.379
2.400,-0.971,1.869,-2.380
2.400,-0.961,1.868,-2.380
2.400,-0.951,1.866,-2.381
2.400,-0.941,1.865,-2.381
2.400,-0.931,1.863,-2.381
2.400,-0.921,1.862,-2.382
2.400,-0.911,1.860,-2.382
2.400,-0.901,1.858,-2.382
2.400,-0.891,1.856,-2.382
2.400,-0.881,1.854,-2.382
2.400,-0.871,1.852,-2.382
2.400,-0.861,1.850,-2.382
2.400,-0.851,1.847,-2.382
2.400,-0.841,1.845,-2.382
2.400,-0.831,1.842,-2.382
2.400,-0.821,1.839,-2.383
2.400,-0.811,1.836,-2.383
2.400,-0.801,1.833,-2.383
2.400,-0.791,1.829,-2.383
2.400,-0.781,1.826,-2.383
2.400,-0.771,1.821,-2.383
2.400,-0.761,1.820,-2.383
2.400,-0.751,1.820,-2.383
2.400,-0.741,1.820,-2.382
2.400,-0.731,1.815,-2.382
2.400,-0.721,1.810,-2.382
2.400,-0.711,1.805,-2.382
2.400,-0.701,1.800,-2.382
2.400,-0.691,1.795,-2.382
2.400,-0.681,1.791,-2.382
2.400,-0.671,1.787,-2.382
2.400,-0.661,1.783,-2.382
2.400,-0.651,1.780,-2.382
2.400,-0.641,1.777,-2.381
2.400,-0.631,1.774,-2.381
2.400,-0.621,1.772,-2.381
2.400,-0.611,1.769,-2.380
2.400,-0.601,1.767,-2.380
2.400,-0.591,1.765,-2.379
2.400,-0.581,1.763,-2.378
2.400,-0.571,1.761,-2.378
2.400,-0.561,1.759,-2.377
2.400,-0.551,1.758,-2.376
2.400,-0.541,1.757,-2.375
2.400,-0.531,1.755,-2.374
2.400,-0.521,1.754,-2.372
2.400,-0.511,1.753,-2.371
2.400,-0.501,1.752,-2.369
2.400,-0.491,1.751,-2.367
2.400,-0.481,1.750,-2.365
2.400,-0.471,1.749,-2.363
2.400,-0.461,1.749,-2.361
2.400,-0.451,1.748,-2.358
2.400,-0.441,1.747,-2.356
2.400,-0.431,1.747,-2.353
2.400,-0.421,1.746,-2.349
2.400,-0.411,1.745,-2.346
2.400,-0.401,1.745,-2.342
2.400,-0.391,1.744,-2.340
2.400,-0.381,1.744,-2.344
2.400,-0.371,1.744,-2.347
2.400,-0.361,1.744,-2.351
2.400,-0.351,1.744,-2.354
2.400,-0.341,1.743,-2.357
2.400,-0.331,1.743,-2.359
2.400,-0.321,1.743,-2.362
2.400,-0.311,1.743,-2.364
2.400,-0.301,1.743,-2.366
2.400,-0.291,1.743,-2.368
2.400,-0.281,1.743,-2.370
2.400,-0.271,1.743,-2.371
2.400,-0.261,1.743,-2.373
2.400,-0.251,1.743,-2.374
2.400,-0.241,1.743,-2.375
2.400,-0.231,1.743,-2.376
2.400,-0.221,1.743,-2.377
2.400,-0.211,1.743,-2.378
2.400,-0.201,1.743,-2.379
2.400,-0.191,1.743,-2.379
2.400,-0.181,1.743,-2.380
2.400,-0.171,1.743,-2.380
2.400,-0.161,1.743,-2.381
2.400,-0.151,1.743,-2.381
2.400,-0.141,1.743,-2.382
2.400,-0.131,1.743,-2.382
2.400,-0.121,1.743,-2.382
2.400,-0.111,1.743,-2.382
2.400,-0.101,1.743,-2.382
2.400,-0.091,1.743,-2.382
2.400,-0.081,1.743,-2.382
2.400,-0.071,1.743,-2.382
2.400,-0.061,1.743,-2.382
2.400,-0.051,1.743,-2.382
2.400,-0.041,1.743,-2.382
2.400,-0.031,1.743,-2.383
2.400,-0.021,1.743,-2.383
2.400,-0.011,1.743,-2.383
2.400,-0.001,1.743,-2.383
2.400,0.009,1.743,-2.383
2.400,0.019,1.743,-2.383
2.400,0.029,1.743,-2.383
2.400,0.039,1.743,-2.383
2.400,0.049,1.743,-2.382
2.400,0.059,1.743,-2.382
2.400,0.069,1.743,-2.382
2.400,0.079,1.743,-2.382
2.400,0.089,1.743,-2.382
2.400,0.099,1.743,-2.382
2.400,0.109,1.743,-2.382
2.400,0.119,1.743,-2.382
2.400,0.129,1.743,-2.382
2.400,0.139,1.743,-2.382
2.400,0.149,1.743,-2.381
2.400,0.159,1.743,-2.381
2.400,0.169,1.743,-2.381
2.400,0.179,1.743,-2.380
2.400,0.189,1.743,-2.380
2.400,0.199,1.743,-2.379
2.400,0.209,1.743,-2.378
2.400,0.219,1.743,-2.377
2.400,0.229,1.743,-2.376
2.400,0.239,1.743,-2.375
2.400,0.249,1.743,-2.374
2.400,0.259,1.743,-2.373
2.400,0.269,1.743,-2.371
2.400,0.279,1.743,-2.370
2.400,0.289,1.743,-2.368
2.400,0.299,1.743,-2.366
2.400,0.309,1.743,-2.364
2.400,0.319,1.743,-2.362
2.400,0.329,1.743,-2.360
2.400,0.339,1.743,-2.357
2.400,0.349,1.744,-2.354
2.400,0.359,1.744,-2.351
2.400,0.369,1.744,-2.348
2.400,0.379,1.744,-2.344
2.400,0.389,1.744,-2.340
2.400,0.399,1.745,-2.342
2.400,0.409,1.745,-2.345
2.400,0.419,1.746,-2.349
2.400,0.429,1.746,-2.352
2.400,0.439,1.747,-2.355
2.400,0.449,1.748,-2.358
2.400,0.459,1.748,-2.360
2.400,0.469,1.749,-2.363
2.400,0.479,1.750,-2.365
2.400,0.489,1.751,-2.367
2.400,0.499,1.752,-2.369
2.400,0.509,1.753,-2.370
2.400,0.519,1.754,-2.372
2.400,0.529,1.755,-2.373
2.400,0.539,1.756,-2.375
2.400,0.549,1.758,-2.376
2.400,0.559,1.759,-2.377
2.400,0.569,1.761,-2.378
2.400,0.579,1.763,-2.378
2.400,0.589,1.764,-2.379
2.400,0.599,1.766,-2.380
2.400,0.609,1.769,-2.380
2.400,0.619,1.771,-2.381
2.400,0.629,1.774,-2.381
2.400,0.639,1.777,-2.381
2.400,0.649,1.780,-2.382
2.400,0.659,1.783,-2.382
2.400,0.669,1.786,-2.382
2.400,0.679,1.790,-2.382
2.400,0.689,1.794,-2.382
2.400,0.699,1.799,-2.382
2.400,0.709,1.804,-2.382
2.400,0.719,1.809,-2.382
2.400,0.729,1.814,-2.382
2.400,0.739,1.820,-2.382
2.400,0.749,1.820,-2.383
2.400,0.759,1.820,-2.383
2.400,0.769,1.821,-2.383
2.400,0.779,1.825,-2.383
2.400,0.789,1.829,-2.383
2.400,0.799,1.832,-2.383
2.400,0.809,1.836,-2.383
2.400,0.819,1.839,-2.383
2.400,0.829,1.842,-2.382
2.400,0.839,1.844,-2.382
2.400,0.849,1.847,-2.382
2.400,0.859,1.849,-2.382
2.400,0.869,1.852,-2.382
2.400,0.879,1.854,-2.382
2.400,0.889,1.856,-2.382
2.400,0.899,1.858,-2.382
2.400,0.909,1.860,-2.382
2.400,0.919,1.861,-2.382
2.400,0.929,1.863,-2.381
2.400,0.939,1.865,-2.381
2.400,0.949,1.866,-2.381
2.400,0.959,1.868,-2.380
2.400,0.969,1.869,-2.380
2.400,0.979,1.871,-2.379
2.400,0.989,1.872,-2.379
2.400,0.999,1.874,-2.378
2.400,1.009,1.876,-2.377
2.400,1.019,1.877,-2.376
2.400,1.029,1.879,-2.375
2.400,1.039,1.881,-2.374
2.400,1.049,1.883,-2.372
2.400,1.059,1.885,-2.371
2.400,1.069,1.887,-2.369
2.400,1.079,1.889,-2.367
2.400,1.089,1.892,-2.365
2.400,1.099,1.894,-2.363
2.400,1.109,1.897,-2.361
2.400,1.119,1.900,-2.358
2.400,1.129,1.903,-2.356
2.400,1.139,1.906,-2.353
2.400,1.149,1.910,-2.350
2.400,1.159,1.913,-2.346
2.400,1.169,1.917,-2.343
2.400,1.179,1.921,-2.339
2.400,1.189,1.917,-2.343
2.400,1.199,1.913,-2.347
2.400,1.209,1.910,-2.350
2.400,1.219,1.907,-2.353
2.400,1.229,1.904,-2.356
2.400,1.239,1.901,-2.359
2.400,1.249,1.899,-2.361
2.400,1.259,1.897,-2.364
2.400,1.269,1.894,-2.366
2.400,1.279,1.892,-2.368
2.400,1.289,1.891,-2.370
2.400,1.299,1.889,-2.371
2.400,1.309,1.888,-2.373
2.400,1.319,1.886,-2.374
2.400,1.329,1.885,-2.375
2.400,1.339,1.884,-2.376
2.400,1.349,1.883,-2.377
2.400,1.359,1.882,-2.378
2.400,1.369,1.881,-2.379
2.400,1.379,1.881,-2.379
2.400,1.389,1.880,-2.380
2.400,1.399,1.879,-2.380
2.400,1.409,1.879,-2.381
2.400,1.419,1.879,-2.381
2.400,1.429,1.878,-2.382
2.400,1.439,1.878,-2.382
2.400,1.449,1.878,-2.382
2.400,1.459,1.878,-2.382
2.400,1.469,1.877,-2.382
2.400,1.479,1.877,-2.382
2.400,1.489,1.877,-2.382
2.400,1.499,1.877,-2.382
2.400,1.509,1.877,-2.382
2.400,1.519,1.877,-2.382
2.400,1.529,1.877,-2.382
2.400,1.539,1.877,-2.383
2.400,1.549,1.877,-2.383
2.400,1.559,1.877,-2.383
2.400,1.569,1.878,-2.383
2.400,1.579,1.878,-2.383
2.500,-1.571,1.912,-2.347
2.500,-1.561,1.912,-2.347
2.500,-1.551,1.912,-2.347
2.500,-1.541,1.912,-2.347
2.500,-1.531,1.912,-2.347
2.500,-1.521,1.912,-2.347
2.500,-1.511,1.912,-2.347
2.500,-1.501,1.912,-2.347
2.500,-1.491,1.912,-2.347
2.500,-1.481,1.912,-2.347
2.500,-1.471,1.912,-2.347
2.500,-1.461,1.912,-2.347
2.500,-1.451,1.912,-2.346
2.500,-1.441,1.912,-2.346
2.500,-1.431,1.913,-2.346
2.500,-1.421,1.913,-2.346
2.500,-1.411,1.914,-2.345
2.500,-1.401,1.914,-2.345
2.500,-1.391,1.914,-2.344
2.500,-1.381,1.915,-2.343
2.500,-1.371,1.916,-2.342
2.500,-1.361,1.917,-2.341
2.500,-1.351,1.918,-2.340
2.500,-1.341,1.919,-2.339
2.500,-1.331,1.920,-2.338
2.500,-1.321,1.922,-2.336
2.500,-1.311,1.924,-2.335
2.500,-1.301,1.926,-2.333
2.500,-1.291,1.928,-2.331
2.500,-1.281,1.930,-2.329
2.500,-1.271,1.932,-2.326
2.500,-1.261,1.935,-2.323
2.500,-1.251,1.938,-2.321
2.500,-1.241,1.941,-2.317
2.500,-1.231,1.944,-2.314
2.500,-1.221,1.947,-2.310
2.500,-1.211,1.951,-2.306
2.500,-1.201,1.955,-2.302
2.500,-1.191,1.960,-2.298
2.500,-1.181,1.964,-2.293
2.500,-1.171,1.962,-2.295
2.500,-1.161,1.957,-2.300
2.500,-1.151,1.952,-2.304
2.500,-1.141,1.948,-2.308
2.500,-1.131,1.944,-2.312
2.500,-1.121,1.940,-2.316
2.500,-1.111,1.937,-2.319
2.500,-1.101,1.934,-2.322
2.500,-1.091,1.930,-2.325
2.500,-1.081,1.927,-2.327
2.500,-1.071,1.925,-2.330
2.500,-1.061,1.922,-2.332
2.500,-1.051,1.920,-2.334
2.500,-1.041,1.918,-2.335
2.500,-1.031,1.915,-2.337
2.500,-1.021,1.913,-2.339
2.500,-1.011,1.911,-2.340
2.500,-1.001,1.910,-2.341
2.500,-0.991,1.908,-2.342
2.500,-0.981,1.906,-2.343
2.500,-0.971,1.904,-2.344
2.500,-0.961,1.902,-2.344
2.500,-0.951,1.901,-2.345
2.500,-0.941,1.899,-2.345
2.500,-0.931,1.898,-2.346
2.500,-0.921,1.896,-2.346
2.500,-0.911,1.894,-2.346
2.500,-0.901,1.892,-2.347
2.500,-0.891,1.890,-2.347
2.500,-0.881,1.888,-2.347
2.500,-0.871,1.886,-2.347
2.500,-0.861,1.884,-2.347
2.500,-0.851,1.881,-2.347
2.500,-0.841,1.879,-2.347
2.500,-0.831,1.876,-2.347
2.500,-0.821,1.873,-2.347
2.500,-0.811,1.870,-2.347
2.500,-0.801,1.867,-2.347
2.500,-0.791,1.866,-2.347
2.500,-0.781,1.866,-2.347
2.500,-0.771,1.866,-2.347
2.500,-0.761,1.859,-2.347
2.500,-0.751,1.853,-2.347
2.500,-0.741,1.846,-2.347
2.500,-0.731,1.841,-2.347
2.500,-0.721,1.835,-2.347
2.500,-0.711,1.830,-2.347
2.500,-0.701,1.825,-2.347
2.500,-0.691,1.821,-2.347
2.500,-0.681,1.816,-2.347
2.500,-0.671,1.813,-2.347
2.500,-0.661,1.809,-2.346
2.500,-0.651,1.806,-2.346
2.500,-0.641,1.803,-2.346
2.500,-0.631,1.800,-2.345
2.500,-0.621,1.798,-2.345
2.500,-0.611,1.795,-2.344
2.500,-0.601,1.793,-2.344
2.500,-0.591,1.791,-2.343
2.500,-0.581,1.789,-2.342
2.500,-0.571,1.788,-2.341
2.500,-0.561,1.786,-2.340
2.500,-0.551,1.785,-2.339
2.500,-0.541,1.784,-2.337
2.500,-0.531,1.783,-2.336
2.500,-0.521,1.782,-2.334
2.500,-0.511,1.781,-2.332
2.500,-0.501,1.781,-2.330
2.500,-0.491,1.780,-2.327
2.500,-0.481,1.780,-2.325
2.500,-0.471,1.779,-2.322
2.500,-0.461,1.779,-2.319
2.500,-0.451,1.779,-2.316
2.500,-0.441,1.779,-2.312
2.500,-0.431,1.779,-2.309
2.500,-0.421,1.779,-2.305
2.500,-0.411,1.779,-2.300
2.500,-0.401,1.779,-2.295
2.500,-0.391,1.779,-2.292
2.500,-0.381,1.778,-2.297
2.500,-0.371,1.777,-2.302
2.500,-0.361,1.776,-2.306
2.500,-0.351,1.776,-2.310
2.500,-0.341,1.775,-2.314
2.500,-0.331,1.774,-2.317
2.500,-0.321,1.774,-2.320
2.500,-0.311,1.773,-2.323
2.500,-0.301,1.773,-2.326
2.500,-0.291,1.772,-2.328
2.500,-0.281,1.772,-2.331
2.500,-0.271,1.772,-2.333
2.500,-0.261,1.771,-2.335
2.500,-0.251,1.771,-2.336
2.500,-0.241,1.771,-2.338
2.500,-0.231,1.770,-2.339
2.500,-0.221,1.770,-2.340
2.500,-0.211,1.770,-2.341
2.500,-0.201,1.770,-2.342
2.500,-0.191,1.770,-2.343
2.500,-0.181,1.770,-2.344
2.500,-0.171,1.770,-2.345
2.500,-0.161,1.770,-2.345
2.500,-0.151,1.769,-2.346
2.500,-0.141,1.769,-2.346
2.500,-0.131,1.769,-2.346
2.500,-0.121,1.769,-2.346
2.500,-0.111,1.769,-2.347
2.500,-0.101,1.769,-2.347
2.500,-0.091,1.769,-2.347
2.500,-0.081,1.769,-2.347
2.500,-0.071,1.769,-2.347
2.500,-0.061,1.769,-2.347
2.500,-0.051,1.769,-2.347
2.500,-0.041,1.769,-2.347
2.500,-0.031,1.769,-2.347
2.500,-0.021,1.769,-2.347
2.500,-0.011,1.769,-2.347
2.500,-0.001,1.769,-2.347
2.500,0.009,1.769,-2.347
2.500,0.019,1.769,-2.347
2.500,0.029,1.769,-2.347
2.500,0.039,1.769,-2.347
2.500,0.049,1.769,-2.347
2.500,0.059,1.769,-2.347
2.500,0.069,1.769,-2.347
2.500,0.079,1.769,-2.347
2.500,0.089,1.769,-2.347
2.500,0.099,1.769,-2.347
2.500,0.109,1.769,-2.347
2.500,0.119,1.769,-2.347
2.500,0.129,1.769,-2.346
2.500,0.139,1.769,-2.346
2.500,0.149,1.769,-2.346
2.500,0.159,1.770,-2.345
2.500,0.169,1.770,-2.345
2.500,0.179,1.770,-2.344
2.500,0.189,1.770,-2.343
2.500,0.199,1.770,-2.342
2.500,0.209,1.770,-2.342
2.500,0.219,1.770,-2.341
2.500,0.229,1.770,-2.339
2.500,0.239,1.771,-2.338
2.500,0.249,1.771,-2.336
2.500,0.259,1.771,-2.335
2.500,0.269,1.772,-2.333
2.500,0.279,1.772,-2.331
2.500,0.289,1.772,-2.329
2.500,0.299,1.773,-2.326
2.500,0.309,1.773,-2.324
2.500,0.319,1.774,-2.321
2.500,0.329,1.774,-2.318
2.500,0.339,1.775,-2.314
2.500,0.349,1.775,-2.311
2.500,0.359,1.776,-2.307
2.500,0.369,1.777,-2.303
2.500,0.379,1.778,-2.298
2.500,0.389,1.779,-2.293
2.500,0.399,1.779,-2.295
2.500,0.409,1.779,-2.299
2.500,0.419,1.779,-2.304
2.500,0.429,1.779,-2.308
2.500,0.439,1.779,-2.312
2.500,0.449,1.779,-2.315
2.500,0.459,1.779,-2.319
2.500,0.469,1.779,-2.322
2.500,0.479,1.780,-2.325
2.500,0.489,1.780,-2.327
2.500,0.499,1.781,-2.329
2.500,0.509,1.781,-2.332
2.500,0.519,1.782,-2.334
2.500,0.529,1.783,-2.335
2.500,0.539,1.784,-2.337
2.500,0.549,1.785,-2.338
2.500,0.559,1.786,-2.340
2.500,0.569,1.788,-2.341
2.500,0.579,1.789,-2.342
2.500,0.589,1.791,-2.343
2.500,0.599,1.793,-2.344
2.500,0.609,1.795,-2.344
2.500,0.619,1.797,-2.345
2.500,0.629,1.800,-2.345
2.500,0.639,1.802,-2.346
2.500,0.649,1.805,-2.346
2.500,0.659,1.809,-2.346
2.500,0.669,1.812,-2.347
2.500,0.679,1.816,-2.347
2.500,0.689,1.820,-2.347
2.500,0.699,1.824,-2.347
2.500,0.709,1.829,-2.347
2.500,0.719,1.834,-2.347
2.500,0.729,1.840,-2.347
2.500,0.739,1.845,-2.347
2.500,0.749,1.852,-2.347
2.500,0.759,1.858,-2.347
2.500,0.769,1.865,-2.347
